id,name,drugType,blackBoxWarning,yearOfFirstApproval,parentId,childChemblIds,linkedDiseases.rows,hasBeenWithdrawn,linkedTargets.rows
CHEMBL24828,VANDETANIB,Small molecule,True,2011.0,,['CHEMBL533849'],"['EFO_0003869' 'EFO_0000365' 'MONDO_0100342' 'MONDO_0004192' 'EFO_1001465'
 'MONDO_0007254' 'EFO_1000657' 'MONDO_0002087' 'MONDO_0020654'
 'EFO_1001951' 'MONDO_0001187' 'MONDO_0001056' 'MONDO_0002158'
 'EFO_0000588' 'MONDO_0008903' 'MONDO_0044710' 'EFO_0000501' 'EFO_0000182'
 'EFO_0000641' 'MONDO_0015277' 'EFO_0002499' 'EFO_1000158' 'EFO_0002618'
 'EFO_0000616' 'EFO_0003897' 'EFO_0006859' 'EFO_0002916' 'MONDO_0002108'
 'MONDO_0008170' 'EFO_0000349' 'Orphanet_44890' 'EFO_0000222'
 'EFO_0002501' 'EFO_0007535' 'MONDO_0008627' 'MONDO_0008315' 'EFO_0003060'
 'EFO_0001663' 'EFO_0000311' 'EFO_0000621' 'EFO_1000026' 'EFO_0000630'
 'EFO_1000489' 'EFO_0009708' 'EFO_0003841' 'EFO_0002892' 'EFO_0000702'
 'MONDO_0002367' 'EFO_0006544' 'EFO_0001378' 'MONDO_0003219'
 'MONDO_0024880' 'EFO_0000519' 'EFO_0000181' 'MONDO_0021637']",False,"['ENSG00000128052' 'ENSG00000165731' 'ENSG00000106123' 'ENSG00000065361'
 'ENSG00000037280' 'ENSG00000120156' 'ENSG00000146904' 'ENSG00000135333'
 'ENSG00000178568' 'ENSG00000196411' 'ENSG00000142627' 'ENSG00000044524'
 'ENSG00000116106' 'ENSG00000101213' 'ENSG00000146648' 'ENSG00000102755'
 'ENSG00000070886' 'ENSG00000080224' 'ENSG00000182580' 'ENSG00000145242'
 'ENSG00000183317' 'ENSG00000141736' 'ENSG00000154928' 'ENSG00000197122'
 'ENSG00000133216']"
CHEMBL3707247,OZANIMOD,Small molecule,False,2020.0,,['CHEMBL3707246'],"['EFO_0003885' 'EFO_0000729' 'MONDO_0100096' 'EFO_0001421' 'EFO_0000540'
 'EFO_0000384']",False,['ENSG00000170989']
CHEMBL3833301,BARBEXACLONE,Small molecule,False,,,,,False,
CHEMBL3989917,FOSNETUPITANT,Small molecule,False,2018.0,,['CHEMBL3989919'],['EFO_0006911' 'HP_0002013'],False,['ENSG00000115353']
CHEMBL4594248,CALCITONIN HUMAN,Protein,False,1986.0,,,['EFO_0005754'],False,['ENSG00000004948']
CHEMBL896,HYDROXYZINE,Small molecule,False,1956.0,,['CHEMBL1201007' 'CHEMBL3186993' 'CHEMBL1200467'],"['EFO_0005531' 'HP_0000989' 'MONDO_0002050' 'EFO_0003819' 'HP_0000726'
 'EFO_0000701' 'EFO_0004257' 'EFO_0005230' 'EFO_0003843' 'EFO_0000692']",False,['ENSG00000196639']
CHEMBL998,LORATADINE,Small molecule,False,1993.0,,['CHEMBL4092143'],"['EFO_0005854' 'EFO_0000685' 'EFO_0008521' 'MONDO_0007254' 'EFO_0000274'
 'HP_0003418' 'EFO_0004232' 'EFO_0003885' 'EFO_0005531' 'HP_0002653'
 'EFO_0000270' 'EFO_0000574' 'EFO_0001378' 'EFO_1001417' 'EFO_0003956'
 'EFO_0003785']",False,['ENSG00000196639']
CHEMBL1175,DULOXETINE,Small molecule,True,2004.0,,['CHEMBL1200328'],"['MONDO_0001583' 'EFO_0005687' 'EFO_0004262' 'MONDO_0002009' 'EFO_0000555'
 'HP_0000726' 'EFO_1001951' 'EFO_0003829' 'EFO_0009562' 'EFO_1000783'
 'MONDO_0002050' 'EFO_0002506' 'HP_0030834' 'EFO_0003100' 'EFO_0000712'
 'EFO_0004616' 'EFO_0003761' 'HP_0003419' 'EFO_1000789' 'EFO_0004701'
 'EFO_0004242' 'HP_0008419' 'EFO_0005230' 'EFO_0000400' 'EFO_0000692'
 'EFO_0005762' 'EFO_0003888' 'HP_0012532' 'EFO_0003821' 'EFO_0002508'
 'EFO_0000677' 'EFO_0001358' 'HP_0003418' 'EFO_0010445' 'EFO_0003843'
 'EFO_0007169' 'EFO_0003885' 'HP_0003326' 'EFO_0008623' 'EFO_1001892'
 'HP_0030839' 'HP_0000020' 'EFO_0004540']",False,['ENSG00000108576' 'ENSG00000103546']
CHEMBL1200692,OLMESARTAN MEDOXOMIL,Small molecule,True,2002.0,,,"['EFO_0003914' 'EFO_0003086' 'MONDO_0021661' 'HP_0000093' 'EFO_0000401'
 'EFO_0003144' 'EFO_1002032' 'EFO_0000319' 'MONDO_0002462' 'EFO_0000537']",False,['ENSG00000144891']
CHEMBL1201256,TRIMETHOBENZAMIDE,Small molecule,False,1974.0,,['CHEMBL1200887'],,False,
CHEMBL1350,TILUDRONIC ACID,Small molecule,False,1997.0,,['CHEMBL1200448'],,False,
CHEMBL1434,MINOCYCLINE,Small molecule,False,1971.0,,['CHEMBL1200881'],,False,
CHEMBL1437,NOREPINEPHRINE,Small molecule,True,1950.0,,"['CHEMBL1356607' 'CHEMBL3273169' 'CHEMBL2311152' 'CHEMBL3248963'
 'CHEMBL2130595' 'CHEMBL1434513']","['EFO_0004610' 'EFO_0003888' 'EFO_0003777' 'EFO_0006859' 'HP_0002140'
 'EFO_0006834' 'EFO_0005207' 'EFO_0005252' 'EFO_0000319' 'MONDO_0043771'
 'EFO_0001073' 'HP_0100806' 'HP_0000083' 'MP_0001845' 'HP_0100543'
 'MONDO_0002050' 'EFO_0003144' 'MONDO_0043510' 'HP_0031273' 'EFO_0005251']",False,"['ENSG00000274286' 'ENSG00000184160' 'ENSG00000169252' 'ENSG00000171873'
 'ENSG00000170214' 'ENSG00000120907' 'ENSG00000043591' 'ENSG00000188778'
 'ENSG00000150594']"
CHEMBL154111,SALSALATE,Small molecule,True,,,,,False,
CHEMBL160,CYCLOSPORINE,Protein,True,1983.0,,,"['EFO_0000365' 'EFO_0000681' 'EFO_0005952' 'MONDO_0018896' 'EFO_1001951'
 'EFO_0000339' 'EFO_0003884' 'EFO_0007157' 'EFO_0000676' 'EFO_0000400'
 'Orphanet_379' 'EFO_0000198' 'MONDO_0013730' 'Orphanet_79213'
 'EFO_0009449' 'MONDO_0019465' 'EFO_1000906' 'EFO_0001642' 'HP_0000964'
 'EFO_0004286' 'HP_0009926' 'MONDO_0008315' 'Orphanet_567' 'EFO_1000760'
 'EFO_1001231' 'EFO_1001365' 'MONDO_0009453' 'MONDO_0020290' 'EFO_0000678'
 'EFO_0000574' 'EFO_0000341' 'EFO_0001054' 'EFO_0001378' 'EFO_0000516'
 'EFO_1000550' 'Orphanet_231214' 'EFO_0004214' 'EFO_0003086' 'Orphanet_84'
 'EFO_0007183' 'EFO_0007451' 'Orphanet_104' 'MONDO_0007254' 'EFO_1001413'
 'Orphanet_790' 'MONDO_0003541' 'EFO_0005676' 'EFO_0003966'
 'MONDO_0002158' 'MONDO_0002898' 'EFO_1001478' 'EFO_0000183' 'EFO_0007527'
 'EFO_1000388' 'EFO_0000616' 'EFO_0000694' 'MONDO_0019457' 'EFO_0000403'
 'EFO_0000222' 'MONDO_0000870' 'EFO_0000319' 'EFO_0004198' 'EFO_0003818'
 'MONDO_0019469' 'EFO_0004599' 'EFO_0004220' 'EFO_0000649' 'EFO_0000764'
 'EFO_0006927' 'EFO_0007359' 'MONDO_0002367' 'EFO_0007141' 'MONDO_0018906'
 'EFO_0000557' 'MONDO_0043510' 'EFO_0000763' 'EFO_0009492' 'EFO_0000729'
 'MONDO_0000873' 'Orphanet_309015' 'EFO_0003777' 'EFO_0003780'
 'MONDO_0000956' 'Orphanet_848' 'EFO_0000540' 'EFO_0000565' 'EFO_0000309'
 'EFO_0007160' 'EFO_0000544' 'EFO_0000389' 'MONDO_0019088' 'EFO_0000182'
 'EFO_0000330' 'EFO_0000783' 'MONDO_0015540' 'EFO_1000785' 'EFO_0004276'
 'EFO_1001156' 'EFO_0009441' 'EFO_0005761' 'EFO_0002687' 'EFO_0000220'
 'HP_0001919' 'MONDO_0008170' 'EFO_0004236' 'EFO_0009708' 'MP_0001845'
 'EFO_0006926' 'MONDO_0100096' 'MONDO_0021193' 'EFO_0001359' 'EFO_0002428'
 'EFO_1001051' 'EFO_0001360' 'EFO_0000699' 'EFO_1000102' 'Orphanet_232'
 'EFO_1000965' 'MONDO_0015686' 'EFO_0008507' 'EFO_0000274' 'HP_0001915'
 'EFO_1001469' 'EFO_1002048' 'Orphanet_91378' 'EFO_1000690' 'EFO_0005531'
 'MONDO_0001475' 'EFO_0004254' 'EFO_0003047' 'EFO_0009609' 'EFO_0000685'
 'Orphanet_666' 'EFO_0000621' 'EFO_0000311' 'MONDO_0001705' 'EFO_0000095'
 'EFO_0001421' 'EFO_0008583' 'EFO_1000560' 'EFO_0000612' 'MONDO_0020077'
 'EFO_0003833' 'EFO_0000691']",False,['ENSG00000196262']
CHEMBL1763,HYDROFLUMETHIAZIDE,Small molecule,False,1959.0,,,['EFO_0000319'],False,['ENSG00000070915']
CHEMBL180022,NERATINIB,Small molecule,False,2017.0,,['CHEMBL3989921'],"['EFO_0000616' 'EFO_1001480' 'EFO_0003869' 'EFO_0000304' 'EFO_0003968'
 'MONDO_0008170' 'MONDO_0007254' 'EFO_0000673' 'EFO_0000313' 'EFO_0000305'
 'EFO_0003060' 'EFO_0000519' 'EFO_1001951']",False,['ENSG00000146648' 'ENSG00000178568' 'ENSG00000141736']
CHEMBL207538,BREXANOLONE,Small molecule,True,2019.0,,,"['EFO_0008526' 'MONDO_0002050' 'EFO_0007453' 'EFO_0000249' 'EFO_0001358'
 'MONDO_0043510' 'EFO_0003108' 'Orphanet_93256' 'EFO_0003829']",False,"['ENSG00000109158' 'ENSG00000145863' 'ENSG00000011677' 'ENSG00000187730'
 'ENSG00000151834' 'ENSG00000145864' 'ENSG00000166206' 'ENSG00000182256'
 'ENSG00000102287' 'ENSG00000022355' 'ENSG00000094755' 'ENSG00000268089'
 'ENSG00000163285' 'ENSG00000113327' 'ENSG00000186297' 'ENSG00000163288']"
CHEMBL2104415,MOXIDECTIN,Small molecule,False,2018.0,,,,False,
CHEMBL376897,METHSCOPOLAMINE,Small molecule,False,1953.0,,['CHEMBL1506225' 'CHEMBL1354199'],['EFO_0010282' 'EFO_0005758'],False,['ENSG00000133019' 'ENSG00000168539']
CHEMBL428647,PACLITAXEL,Small molecule,True,1992.0,,,"['EFO_1000419' 'EFO_1000403' 'EFO_0000365' 'EFO_0003859' 'EFO_0000558'
 'EFO_0000756' 'EFO_0000681' 'EFO_1000231' 'EFO_0005952' 'EFO_0000308'
 'MONDO_0044704' 'EFO_0002917' 'EFO_1000984' 'EFO_1001951' 'EFO_1001952'
 'MONDO_0001416' 'EFO_0000178' 'EFO_0000588' 'MONDO_0002974'
 'MONDO_0008903' 'EFO_1000251' 'MONDO_0001528' 'EFO_0008528' 'EFO_1000532'
 'EFO_0000676' 'EFO_0000514' 'MONDO_0018352' 'MONDO_0002715'
 'MONDO_0002601' 'EFO_0002618' 'EFO_1001931' 'EFO_0005922' 'EFO_0000180'
 'MONDO_0015523' 'EFO_1001512' 'EFO_1001968' 'MONDO_0008315' 'EFO_0005221'
 'EFO_0002496' 'MONDO_0001879' 'EFO_1001967' 'Orphanet_398934'
 'EFO_1000489' 'MONDO_0002691' 'MONDO_0000544' 'MONDO_0018201'
 'EFO_0006818' 'EFO_0004284' 'EFO_0008524' 'EFO_0000574' 'EFO_0001378'
 'EFO_1000796' 'EFO_1000412' 'MONDO_0018171' 'EFO_0000292' 'MONDO_0002876'
 'EFO_1001465' 'MONDO_0007254' 'EFO_0000284' 'EFO_0004252' 'MONDO_0002877'
 'MONDO_0020654' 'MONDO_0001056' 'MONDO_0021043' 'MONDO_0002158'
 'MONDO_0022394' 'EFO_0003968' 'EFO_0003100' 'EFO_0000183' 'EFO_0000707'
 'EFO_0000616' 'EFO_0003897' 'EFO_0005088' 'EFO_0006859' 'EFO_0000186'
 'EFO_0002916' 'Orphanet_59305' 'EFO_1000435' 'EFO_0007483'
 'Orphanet_44890' 'EFO_0001645' 'MONDO_0007576' 'EFO_0007535'
 'EFO_1001953' 'MONDO_0021657' 'EFO_0003843' 'EFO_1001961' 'EFO_0000304'
 'EFO_1001471' 'MONDO_0002120' 'EFO_0002517' 'MONDO_0011962' 'EFO_0000764'
 'EFO_0000702' 'EFO_0000199' 'MONDO_0002367' 'MONDO_0024880' 'EFO_1001927'
 'EFO_0000519' 'EFO_0004265' 'MONDO_0044926' 'EFO_0005232' 'MONDO_0003060'
 'EFO_0003869' 'EFO_0001075' 'EFO_0004281' 'EFO_1001958' 'EFO_0000571'
 'MONDO_0000956' 'EFO_1000657' 'MONDO_0004222' 'EFO_0000228' 'EFO_0000565'
 'EFO_0006462' 'EFO_0000389' 'EFO_1001331' 'EFO_0000182' 'MONDO_0005411'
 'MONDO_0003000' 'MONDO_0021115' 'EFO_0001416' 'Orphanet_145'
 'EFO_0003893' 'MONDO_0004658' 'EFO_0000466' 'MONDO_0002108' 'EFO_0004224'
 'MONDO_0008170' 'MONDO_0004669' 'MONDO_0016238' 'EFO_0006772'
 'EFO_0009708' 'EFO_0000294' 'EFO_1000576' 'EFO_0001061' 'MONDO_0044787'
 'EFO_0003868' 'EFO_1001100' 'EFO_1000238' 'EFO_0005537' 'EFO_0000233'
 'EFO_1000252' 'EFO_1000358' 'EFO_1000613' 'EFO_0006544' 'EFO_0000563'
 'MONDO_0021355' 'EFO_0003785' 'EFO_1000172' 'EFO_0002938' 'MONDO_0004192'
 'MONDO_0015686' 'EFO_1000236' 'EFO_0004230' 'EFO_0000708' 'MONDO_0002087'
 'MONDO_0024879' 'EFO_0000305' 'MONDO_0020657' 'EFO_1000357'
 'MONDO_0001187' 'EFO_1001480' 'EFO_1000044' 'EFO_1000043' 'EFO_0003860'
 'EFO_0006352' 'EFO_1000242' 'EFO_0000673' 'EFO_0004272' 'EFO_1001963'
 'EFO_1000042' 'EFO_0002617' 'EFO_1000158' 'EFO_0002914' 'EFO_1000253'
 'MONDO_0001402' 'EFO_0000685' 'EFO_1000616' 'EFO_0006318' 'EFO_0000503'
 'EFO_0003875' 'EFO_0000478' 'EFO_0000556' 'EFO_0000313' 'EFO_0003060'
 'EFO_0000311' 'EFO_1001153' 'EFO_0003863' 'EFO_1000581' 'EFO_0010282'
 'EFO_0006861' 'EFO_0000095' 'EFO_0004142' 'MONDO_0003219' 'EFO_1000081'
 'EFO_0000612' 'EFO_0004149' 'EFO_0003050' 'EFO_0000691' 'EFO_0000181'
 'MONDO_0001325' 'EFO_1000494' 'EFO_1000233']",False,"['ENSG00000261456' 'ENSG00000188229' 'ENSG00000104833' 'ENSG00000137267'
 'ENSG00000258947' 'ENSG00000101162' 'ENSG00000196230' 'ENSG00000137285'
 'ENSG00000176014']"
CHEMBL4298062,VILTOLARSEN,Oligonucleotide,False,2020.0,,,['Orphanet_98896'],False,['ENSG00000198947']
CHEMBL499808,CASPOFUNGIN,Small molecule,False,2001.0,,['CHEMBL4297142'],,False,
CHEMBL530,AMDINOCILLIN,Small molecule,False,1984.0,,,,False,
CHEMBL869,NITROFURAZONE,Small molecule,False,1945.0,,['CHEMBL1204113'],,True,
CHEMBL927,CEFDINIR,Small molecule,False,1997.0,,,,False,
CHEMBL95,TACRINE,Small molecule,False,1993.0,,['CHEMBL1677' 'CHEMBL1337960'],['EFO_0002610' 'HP_0000726'],False,['ENSG00000087085' 'ENSG00000114200']
CHEMBL116,AMPRENAVIR,Small molecule,False,1999.0,,,,False,
CHEMBL1200989,ALCLOMETASONE DIPROPIONATE,Small molecule,False,1982.0,,,['EFO_0003060' 'EFO_0005752'],False,['ENSG00000113580']
CHEMBL1201203,BENZTROPINE,Small molecule,False,1954.0,,['CHEMBL1200383'],"['EFO_0002610' 'EFO_0002508' 'HP_0003418' 'EFO_0005279' 'EFO_0009387'
 'HP_0011868' 'EFO_0000692' 'HP_0000713']",False,['ENSG00000168539']
CHEMBL1201572,ETANERCEPT,Protein,True,1998.0,,,"['EFO_1000710' 'EFO_0007323' 'EFO_0000249' 'MONDO_0002959' 'EFO_0004274'
 'EFO_0000540' 'HP_0011868' 'EFO_0008997' 'EFO_0000565' 'EFO_0003884'
 'EFO_0000676' 'EFO_0004208' 'EFO_0004276' 'EFO_0004719' 'EFO_0000198'
 'MONDO_0013730' 'HP_0000360' 'EFO_0005761' 'EFO_0002687' 'HP_0002039'
 'MONDO_0008315' 'EFO_0009448' 'MP_0001845' 'EFO_0007430' 'EFO_0000398'
 'EFO_0009688' 'EFO_0000270' 'EFO_0001359' 'HP_0004326' 'EFO_0000341'
 'Orphanet_314701' 'EFO_0000699' 'Orphanet_84' 'EFO_1001494' 'EFO_0003778'
 'EFO_0004246' 'EFO_0008518' 'EFO_0005531' 'EFO_0005279' 'EFO_1000726'
 'EFO_0000616' 'EFO_0000685' 'EFO_0003898' 'MONDO_0019558' 'EFO_0004599'
 'EFO_0002609' 'EFO_0003106' 'EFO_0003834' 'EFO_0000195' 'EFO_0000713'
 'EFO_0000095' 'EFO_0005297' 'EFO_0000764' 'EFO_0000706' 'EFO_0000612'
 'HP_0100727' 'MONDO_0024280']",False,['ENSG00000232810']
CHEMBL1237022,TOCILIZUMAB,Antibody,True,2005.0,,,"['EFO_0001361' 'MONDO_0002009' 'EFO_0003780' 'EFO_0000756' 'EFO_0005952'
 'EFO_0000540' 'EFO_1001148' 'EFO_1001951' 'EFO_0000565' 'EFO_0000096'
 'EFO_0007135' 'EFO_0003884' 'EFO_0000182' 'EFO_0008528' 'MONDO_0015540'
 'EFO_0000253' 'EFO_0007541' 'EFO_1000789' 'EFO_0000094' 'EFO_0000692'
 'EFO_0009730' 'MONDO_0013730' 'EFO_0002618' 'EFO_0009686' 'EFO_1001857'
 'EFO_1000069' 'EFO_0000220' 'MONDO_0008170' 'EFO_1001806' 'EFO_1001466'
 'Orphanet_249' 'MONDO_0044881' 'EFO_1001119' 'EFO_1001209' 'EFO_1001231'
 'EFO_1000986' 'MONDO_0100096' 'EFO_0000398' 'EFO_0001359' 'EFO_0004256'
 'EFO_0000574' 'EFO_0007328' 'EFO_0001378' 'MONDO_0015564' 'MONDO_0007254'
 'EFO_1000926' 'EFO_1001165' 'EFO_1000637' 'EFO_1001513' 'MONDO_0001187'
 'EFO_0008518' 'EFO_1000044' 'EFO_1001801' 'EFO_0000673' 'EFO_0009321'
 'EFO_0000717' 'Orphanet_342' 'EFO_0008586' 'EFO_0000616' 'EFO_0000694'
 'EFO_0000685' 'HP_0001945' 'EFO_0000478' 'EFO_0003898' 'EFO_0000403'
 'EFO_0000222' 'EFO_0004599' 'EFO_0003060' 'EFO_0002609' 'EFO_0003106'
 'EFO_1001999' 'EFO_0000095' 'EFO_0000764' 'MONDO_0018906' 'EFO_0005411'
 'EFO_0000519']",False,['ENSG00000160712']
CHEMBL126224,IPRINDOLE,Small molecule,False,,,,,False,
CHEMBL1440,TETRACYCLINE,Small molecule,False,1953.0,,['CHEMBL454950' 'CHEMBL1201071'],,True,
CHEMBL1451,TRIAMCINOLONE,Small molecule,False,1957.0,,,"['MONDO_0003005' 'EFO_0004683' 'EFO_0010822' 'EFO_1001896' 'EFO_0007486'
 'EFO_1000710' 'EFO_0001365' 'EFO_0000756' 'EFO_1000809' 'MONDO_0002959'
 'EFO_0003778' 'EFO_0000274' 'HP_0002043' 'EFO_0002506' 'HP_0030834'
 'EFO_0004212' 'EFO_0004616' 'HP_0003419' 'EFO_0009552' 'EFO_0000676'
 'EFO_0004208' 'EFO_0009321' 'EFO_1001417' 'EFO_0008517' 'EFO_0005752'
 'EFO_0009625' 'EFO_1001250' 'EFO_0003940' 'EFO_1002005' 'EFO_0005854'
 'EFO_0000685' 'HP_0012532' 'EFO_0003963' 'EFO_1001466' 'EFO_0003898'
 'EFO_1001157' 'EFO_0003770' 'HP_0001742' 'EFO_0003843' 'HP_0002315'
 'EFO_0001073' 'HP_0006536' 'EFO_0009260' 'MP_0001845' 'EFO_0004192'
 'EFO_1000391' 'EFO_0010582' 'HP_0030833' 'EFO_0000341' 'EFO_0003766'
 'EFO_0000342' 'EFO_1000662' 'EFO_0004264']",False,['ENSG00000113580']
CHEMBL1574,PHENTERMINE,Small molecule,False,1959.0,,['CHEMBL1200912'],"['EFO_0005204' 'EFO_0003086' 'EFO_0003890' 'EFO_0001074' 'EFO_0003144'
 'EFO_0001421' 'EFO_0010445' 'EFO_0001073' 'EFO_0000400']",False,['ENSG00000103546']
CHEMBL1743070,SILTUXIMAB,Antibody,False,2014.0,,,"['EFO_0000198' 'EFO_0000681' 'EFO_0000540' 'MONDO_0008315' 'EFO_0001663'
 'EFO_1001332' 'EFO_0000203' 'EFO_1000044' 'MONDO_0100096' 'EFO_0001359'
 'EFO_0000673' 'MONDO_0002367' 'EFO_0001378' 'MONDO_0015564' 'EFO_0000692']",False,['ENSG00000136244']
CHEMBL1873475,IBRUTINIB,Small molecule,False,2013.0,,,"['MONDO_0009348' 'EFO_0000681' 'MONDO_0044887' 'MONDO_0007254'
 'EFO_1001469' 'MONDO_0021063' 'EFO_0005952' 'EFO_1001264' 'EFO_1001951'
 'EFO_0000565' 'EFO_0000309' 'EFO_1000044' 'EFO_1001935' 'EFO_0000096'
 'EFO_1000956' 'EFO_0000389' 'MONDO_0008903' 'EFO_0004289' 'EFO_1000630'
 'MONDO_0004111' 'EFO_0000183' 'MONDO_0002083' 'EFO_0002617' 'EFO_0009441'
 'MONDO_0013730' 'EFO_0000616' 'EFO_0000198' 'EFO_0000220' 'EFO_0002616'
 'EFO_0000403' 'EFO_1000157' 'EFO_1001875' 'EFO_0000222' 'MONDO_0007576'
 'EFO_0004243' 'MONDO_0044881' 'MONDO_0008315' 'EFO_0003060' 'EFO_0000311'
 'MONDO_0100096' 'MONDO_0001023' 'EFO_0000095' 'EFO_0007359' 'EFO_0001421'
 'EFO_1001890' 'EFO_0000574' 'EFO_1000560' 'EFO_0001378' 'MONDO_0018906'
 'EFO_0000181' 'EFO_0000519']",False,['ENSG00000010671']
CHEMBL2105224,PHOLCODINE,Small molecule,False,,,,,False,
CHEMBL222645,FLOXACILLIN,Small molecule,False,,,['CHEMBL3187256' 'CHEMBL283053'],,False,
CHEMBL308954,ETRAVIRINE,Small molecule,False,2008.0,,,,False,
CHEMBL3989908,ENASIDENIB,Small molecule,True,2017.0,,['CHEMBL3989931'],"['EFO_0000198' 'EFO_0000616' 'EFO_0000565' 'EFO_1001779' 'EFO_0001421'
 'EFO_0000222' 'EFO_0001378' 'MONDO_0044881' 'EFO_0000311']",False,['ENSG00000182054']
CHEMBL3990026,ELAPEGADEMASE,Enzyme,False,2018.0,,,,False,
CHEMBL4297549,HUMAN C1-ESTERASE INHIBITOR,Enzyme,False,,,,['EFO_0003884' 'EFO_0004256' 'EFO_0005532' 'EFO_1002048' 'Orphanet_91378'],False,['ENSG00000164344' 'ENSG00000182326' 'ENSG00000088926' 'ENSG00000131187']
CHEMBL501849,SIMEPREVIR,Small molecule,False,2013.0,,['CHEMBL3137358'],,False,
CHEMBL527,PIROXICAM,Small molecule,True,1982.0,,['CHEMBL2106953' 'CHEMBL1418195'],"['HP_0002829' 'EFO_1001412' 'HP_0003326' 'EFO_1001896' 'EFO_0000685'
 'EFO_0002506' 'EFO_0004616' 'HP_0100607' 'EFO_0005755' 'EFO_0005752'
 'EFO_0000537']",False,['ENSG00000073756' 'ENSG00000095303']
CHEMBL53418,DANTHRON,Small molecule,False,,,,['HP_0002019'],True,['ENSG00000186350']
CHEMBL1000,CETIRIZINE,Small molecule,False,1995.0,,['CHEMBL1201113' 'CHEMBL1607273'],"['EFO_0005854' 'EFO_0008521' 'HP_0000989' 'HP_0000964' 'EFO_0003821'
 'EFO_0003929' 'EFO_0000274' 'EFO_0003885' 'EFO_0005531' 'EFO_0009444'
 'MONDO_0002406' 'EFO_0004256' 'EFO_0007141' 'EFO_0003830' 'EFO_1001417'
 'EFO_0004191' 'EFO_1000749' 'EFO_0003956' 'EFO_0003785']",False,['ENSG00000196639']
CHEMBL1201260,BETHANIDINE,Small molecule,False,1982.0,,['CHEMBL2110368'],['EFO_0000537'],False,['ENSG00000103546']
CHEMBL1201340,DIPHEMANIL,Small molecule,False,1982.0,,['CHEMBL1200880'],['EFO_0010282'],False,['ENSG00000133019' 'ENSG00000168539']
CHEMBL137,METRONIDAZOLE,Small molecule,True,1963.0,,['CHEMBL1200869'],,False,
CHEMBL1425,MERCAPTOPURINE,Small molecule,False,1953.0,,['CHEMBL1200751'],"['EFO_0000729' 'MONDO_0000873' 'EFO_0000209' 'MONDO_0003541' 'EFO_0000565'
 'EFO_1000318' 'MONDO_0003268' 'MONDO_0019460' 'EFO_0004289' 'EFO_0000330'
 'EFO_0002499' 'MONDO_0020743' 'EFO_0000094' 'EFO_0010580' 'EFO_0000616'
 'EFO_0000220' 'EFO_0000222' 'MONDO_0000870' 'EFO_1001946' 'EFO_0002501'
 'EFO_0000384' 'EFO_0000224' 'MONDO_0044917' 'EFO_1001936' 'EFO_0000574'
 'EFO_1001947' 'EFO_0000519' 'EFO_0003872']",False,['ENSG00000128059']
CHEMBL14370,REBOXETINE,Small molecule,False,,,['CHEMBL2146087'],"['EFO_0003888' 'EFO_0005687' 'MONDO_0002050' 'MONDO_0002009' 'HP_0000726'
 'EFO_0000712' 'EFO_0003761' 'EFO_0005230' 'EFO_0003843' 'EFO_0000692']",False,['ENSG00000103546']
CHEMBL1514,LEVOMETHADYL ACETATE,Small molecule,False,1993.0,,['CHEMBL1200817'],['EFO_0003890' 'EFO_0005611'],True,['ENSG00000112038']
CHEMBL1697838,GLYMIDINE,Small molecule,False,,,['CHEMBL2103771'],,False,
CHEMBL2364648,GUSELKUMAB,Antibody,False,2017.0,,,"['EFO_0000729' 'EFO_0000685' 'EFO_0005761' 'EFO_1000710' 'EFO_1001494'
 'EFO_0003778' 'Orphanet_163927' 'EFO_0000540' 'EFO_0000384' 'EFO_1001209'
 'EFO_0001060' 'Orphanet_247353' 'Orphanet_733' 'Orphanet_2897'
 'EFO_0000676' 'EFO_0008573' 'EFO_0000717']",False,['ENSG00000110944']
CHEMBL277062,BROMAZEPAM,Small molecule,False,,,,['MONDO_0002050' 'HP_0000726' 'EFO_0005230' 'EFO_0000692'],False,['ENSG00000151834']
CHEMBL289469,GRANISETRON,Small molecule,False,1993.0,,['CHEMBL1237080'],"['EFO_0000616' 'EFO_0004799' 'HP_0000989' 'EFO_0006911' 'MONDO_0100342'
 'EFO_1000948' 'EFO_0003843' 'MONDO_0008315' 'HP_0002018' 'EFO_0000311'
 'EFO_0000565' 'HP_0100806' 'HP_0005184' 'EFO_0001061' 'EFO_0007359'
 'HP_0002017' 'EFO_0004888' 'EFO_0000574' 'HP_0002013' 'EFO_0005251']",False,['ENSG00000166736']
CHEMBL3039598,FOSINOPRIL,Small molecule,True,1991.0,,['CHEMBL3039596'],"['EFO_0003777' 'EFO_0000401' 'EFO_0003884' 'EFO_0000341' 'EFO_0000319'
 'EFO_0000537']",False,['ENSG00000159640']
CHEMBL3137312,DASABUVIR,Small molecule,False,2014.0,,['CHEMBL3544985'],,False,
CHEMBL350221,OXITRIPTAN,Small molecule,False,,,,,False,
CHEMBL916,TIROFIBAN,Small molecule,False,1998.0,,['CHEMBL3189072' 'CHEMBL1704'],"['EFO_0009686' 'HP_0002140' 'EFO_0001645' 'EFO_0004286' 'HP_0000083'
 'MONDO_0100096' 'EFO_0008585' 'EFO_0000712' 'EFO_0008583' 'EFO_0000612'
 'EFO_0007541' 'HP_0004419' 'EFO_0005672' 'EFO_0008586']",False,['ENSG00000259207' 'ENSG00000005961']
